gene_id,gene_biotype,gene_name
ENSG00000259203.1,lincRNA,RP11-209K10.2
ENSG00000214896.4,processed_pseudogene,RPSAP55
ENSG00000259612.1,processed_pseudogene,EEF1A1P22
ENSG00000259237.1,lincRNA,RP11-209E8.1
ENSG00000166415.14,protein_coding,WDR72
ENSG00000252066.1,snRNA,RNU2-53P
ENSG00000206641.1,snRNA,RNU6-449P
ENSG00000259301.2,processed_pseudogene,RP11-643A5.1
ENSG00000280362.1,TEC,RP11-643A5.3
ENSG00000259669.5,lincRNA,RP11-643A5.2
ENSG00000137766.16,protein_coding,UNC13C
ENSG00000259619.2,processed_pseudogene,RP11-390M11.1
ENSG00000259550.2,processed_pseudogene,HNRNPA1P74
ENSG00000260937.5,lincRNA,RP11-548M13.1
ENSG00000279145.1,TEC,RP11-547D13.1
ENSG00000137876.9,protein_coding,RSL24D1
ENSG00000069974.15,protein_coding,RAB27A
ENSG00000276533.1,sense_intronic,RP11-139H15.5
ENSG00000225973.3,protein_coding,PIGBOS1
ENSG00000069943.9,protein_coding,PIGB
ENSG00000260916.7,protein_coding,CCPG1
ENSG00000274765.1,sense_intronic,RP11-139H15.7
ENSG00000277548.1,sense_intronic,RP11-139H15.6
ENSG00000283891.1,miRNA,MIR628
ENSG00000261652.2,protein_coding,C15orf65
ENSG00000256061.7,protein_coding,DYX1C1
ENSG00000260036.1,processed_pseudogene,RP11-178D12.2
ENSG00000171016.11,protein_coding,PYGO1
ENSG00000166450.12,protein_coding,PRTG
ENSG00000259180.1,antisense,RP11-420M1.2
ENSG00000259369.1,processed_pseudogene,RP11-291H24.1
ENSG00000069869.15,protein_coding,NEDD4
ENSG00000230183.4,processed_pseudogene,CNOT6LP1
ENSG00000239703.3,misc_RNA,RN7SL568P
ENSG00000261333.2,processed_pseudogene,CD24P2
ENSG00000181827.14,protein_coding,RFX7
ENSG00000261072.2,processed_pseudogene,RP11-5N19.3
ENSG00000151575.14,protein_coding,TEX9
ENSG00000275417.1,sense_intronic,RP11-844G16.3
ENSG00000199784.1,snRNA,RNU6-1287P
ENSG00000261174.2,processed_pseudogene,HMGB1P33
ENSG00000259941.1,lincRNA,RP11-48G14.2
ENSG00000261823.1,lincRNA,RP11-48G14.1
ENSG00000138587.5,protein_coding,MNS1
ENSG00000277245.1,antisense,RP11-48G14.3
ENSG00000260392.5,sense_overlapping,RP11-1129I3.1
ENSG00000137871.19,protein_coding,ZNF280D
ENSG00000276696.1,misc_RNA,Y_RNA
ENSG00000274667.1,sense_intronic,RP11-31H5.3
ENSG00000279683.1,TEC,RP11-31H5.2
ENSG00000225625.4,processed_pseudogene,RP11-31H5.1
ENSG00000276524.1,lincRNA,RP11-323F24.3
ENSG00000275343.1,sense_intronic,RP11-323F24.4
ENSG00000140262.17,protein_coding,TCF12
ENSG00000260689.2,processed_pseudogene,HNRNPA3P11
ENSG00000239035.1,snoRNA,snoU13
ENSG00000247982.6,lincRNA,LINC00926
ENSG00000260172.1,lincRNA,LINC01413
ENSG00000260870.1,processed_pseudogene,NDUFB10P1
ENSG00000128849.10,protein_coding,CGNL1
ENSG00000252984.1,snRNA,RNU6-844P
ENSG00000261489.1,lincRNA,CTD-2515H24.3
ENSG00000261265.1,lincRNA,CTD-2515H24.4
ENSG00000276772.1,lincRNA,CTD-2515H24.2
ENSG00000240874.1,processed_pseudogene,CTD-2515H24.1
ENSG00000263155.5,protein_coding,MYZAP
ENSG00000255529.7,protein_coding,POLR2M
ENSG00000261219.1,lincRNA,RP11-344A16.2
ENSG00000128918.14,protein_coding,ALDH1A2
ENSG00000259477.1,processed_pseudogene,RP11-86K22.1
ENSG00000274719.1,sense_intronic,RP11-86K22.2
ENSG00000259285.1,antisense,CTD-2330J20.2
ENSG00000103569.9,protein_coding,AQP9
ENSG00000259651.2,processed_pseudogene,MTCO3P23
ENSG00000259626.2,processed_pseudogene,MTND3P12
ENSG00000259600.2,processed_pseudogene,RP11-925D8.3
ENSG00000259379.1,processed_pseudogene,MTND5P32
ENSG00000259671.1,processed_pseudogene,MTCYBP23
ENSG00000240934.2,processed_pseudogene,RP11-925D8.1
ENSG00000166035.10,protein_coding,LIPC
ENSG00000259293.1,antisense,LIPC-AS1
ENSG00000277229.1,sense_intronic,RP11-355N15.3
ENSG00000277790.1,sense_intronic,RP11-355N15.2
ENSG00000259476.1,sense_intronic,RP11-50C13.2
ENSG00000259250.1,antisense,RP11-50C13.1
ENSG00000137845.14,protein_coding,ADAM10
ENSG00000270986.1,processed_pseudogene,HMGB1P51
ENSG00000182625.3,processed_pseudogene,RP11-123C21.1
ENSG00000282100.1,processed_pseudogene,HSP90AB4P
ENSG00000199730.1,misc_RNA,RN7SKP95
ENSG00000278513.1,unprocessed_pseudogene,RP11-123C21.3
ENSG00000259173.2,processed_pseudogene,RP11-30K9.7
ENSG00000200318.2,snoRNA,U3
ENSG00000245975.2,lincRNA,RP11-30K9.6
ENSG00000128923.10,protein_coding,MINDY2
ENSG00000259402.1,sense_intronic,RP11-30K9.4
ENSG00000259353.1,antisense,RP11-30K9.5
ENSG00000259738.1,processed_pseudogene,ZNF444P1
ENSG00000157450.15,protein_coding,RNF111
ENSG00000242747.1,processed_pseudogene,RP11-30K9.1
ENSG00000137776.16,protein_coding,SLTM
ENSG00000225798.1,antisense,AC025918.2
ENSG00000259393.2,processed_pseudogene,RP11-313H3.1
ENSG00000241640.2,processed_pseudogene,RP11-59H7.1
ENSG00000157456.7,protein_coding,CCNB2
ENSG00000277144.1,lincRNA,RP11-59H7.4
ENSG00000259732.1,sense_overlapping,RP11-59H7.3
ENSG00000157483.8,protein_coding,MYO1E
ENSG00000253030.1,miRNA,MIR2116
ENSG00000171989.5,protein_coding,LDHAL6B
ENSG00000200070.1,snRNA,RNU4-80P
ENSG00000259771.1,sense_intronic,RP11-429D19.1
ENSG00000199512.1,snRNA,RNU6-212P
ENSG00000259735.1,sense_intronic,RP11-356M20.3
ENSG00000157470.11,protein_coding,FAM81A
ENSG00000259750.1,processed_pseudogene,RP11-356M20.2
ENSG00000259674.1,processed_pseudogene,RP11-356M20.1
ENSG00000200252.1,misc_RNA,Y_RNA
ENSG00000243780.1,processed_pseudogene,RP11-112N19.1
ENSG00000240238.1,processed_pseudogene,RP11-112N19.2
ENSG00000201704.1,rRNA,RNA5SP396
ENSG00000140297.12,protein_coding,GCNT3
ENSG00000140307.10,protein_coding,GTF2A2
ENSG00000227161.1,sense_overlapping,AC092755.4
ENSG00000140299.11,protein_coding,BNIP2
ENSG00000259657.1,processed_pseudogene,PIGHP1
ENSG00000259238.1,antisense,RP11-361D15.2
ENSG00000234797.5,processed_pseudogene,RPS3AP6
ENSG00000259601.2,processed_pseudogene,RP11-568G20.2
ENSG00000259573.1,processed_pseudogene,NMNAT1P5
ENSG00000171956.6,protein_coding,FOXB1
ENSG00000259558.1,processed_pseudogene,MESTP2
ENSG00000259223.2,lincRNA,RP11-82L7.4
ENSG00000182718.16,protein_coding,ANXA2
ENSG00000240163.1,processed_pseudogene,RP11-745A24.1
ENSG00000242667.1,processed_pseudogene,RP11-745A24.2
ENSG00000273721.1,unprocessed_pseudogene,RP11-745A24.3
ENSG00000128915.11,protein_coding,ICE2
ENSG00000245534.6,antisense,RORA-AS1
ENSG00000069667.15,protein_coding,RORA
ENSG00000259274.1,antisense,CTD-2501E16.2
ENSG00000259513.1,transcribed_processed_pseudogene,CYCSP38
ENSG00000273958.1,lincRNA,RP11-219B17.3
ENSG00000277413.1,misc_RNA,uc_338
ENSG00000259482.1,antisense,RORA-AS2
ENSG00000212625.1,rRNA,RNA5SP397
ENSG00000259591.1,antisense,RP11-554D20.1
ENSG00000273792.1,sense_intronic,RP11-554D20.2
ENSG00000259481.1,antisense,RP11-39M21.1
ENSG00000259575.1,antisense,RP11-39M21.2
ENSG00000276473.1,lincRNA,CTD-2026J24.1
ENSG00000259616.2,lincRNA,RP11-507B12.2
ENSG00000259530.1,lincRNA,RP11-259A24.1
ENSG00000259675.1,lincRNA,RP11-507B12.1
ENSG00000271195.1,processed_pseudogene,RP11-162I7.2
ENSG00000259284.1,lincRNA,RP11-162I7.1
ENSG00000259564.1,antisense,RP11-16B9.1
ENSG00000129003.15,protein_coding,VPS13C
ENSG00000259251.2,antisense,RP11-643M14.1
ENSG00000198535.5,protein_coding,C2CD4A
ENSG00000259466.1,processed_pseudogene,NPM1P47
ENSG00000205502.3,protein_coding,C2CD4B
ENSG00000259697.1,lincRNA,RP11-299H22.1
ENSG00000166104.14,transcribed_unprocessed_pseudogene,RP11-299H22.3
ENSG00000259878.1,lincRNA,RP11-1O10.1
ENSG00000276713.1,misc_RNA,Metazoa_SRP
ENSG00000260062.3,transcribed_unprocessed_pseudogene,GOLGA2P11
ENSG00000260375.1,unprocessed_pseudogene,RP11-299H22.4
ENSG00000261296.1,lincRNA,RP11-299H22.6
ENSG00000260957.1,lincRNA,RP11-299H22.7
ENSG00000277919.1,miRNA,MIR8067
ENSG00000275451.1,miRNA,MIR6085
ENSG00000259557.2,processed_pseudogene,HMGN1P26
ENSG00000274340.1,lincRNA,RP11-435J9.2
ENSG00000171914.16,protein_coding,TLN2
ENSG00000259458.1,antisense,MGC15885
ENSG00000259756.1,antisense,RP11-625H11.2
ENSG00000211137.1,miRNA,MIR190A
ENSG00000259370.2,antisense,RP11-1069G10.1
ENSG00000259727.1,lincRNA,RP11-1069G10.2
ENSG00000259394.2,processed_pseudogene,RP11-244F12.1
ENSG00000140416.19,protein_coding,TPM1
ENSG00000259498.1,antisense,RP11-244F12.3
ENSG00000259672.1,lincRNA,RP11-69G7.1
ENSG00000103642.11,protein_coding,LACTB
ENSG00000185088.13,protein_coding,RPS27L
ENSG00000166128.12,protein_coding,RAB8B
ENSG00000138613.13,protein_coding,APH1B
ENSG00000074410.13,protein_coding,CA12
ENSG00000259459.5,lincRNA,RP11-321G12.1
ENSG00000259268.1,lincRNA,AC007950.1
ENSG00000276651.1,lincRNA,AC007950.2
ENSG00000140455.16,protein_coding,USP3
ENSG00000259248.5,antisense,USP3-AS1
ENSG00000197361.7,protein_coding,FBXL22
ENSG00000103657.13,protein_coding,HERC1
ENSG00000259589.2,antisense,RP11-317G6.1
ENSG00000199156.1,miRNA,MIR422A
ENSG00000275785.1,unprocessed_pseudogene,RP11-111E14.2
ENSG00000035664.11,protein_coding,DAPK2
ENSG00000259351.1,antisense,RP11-111E14.1
ENSG00000166797.10,protein_coding,FAM96A
ENSG00000028528.14,protein_coding,SNX1
ENSG00000201071.1,misc_RNA,Y_RNA
ENSG00000157734.13,protein_coding,SNX22
ENSG00000166794.4,protein_coding,PPIB
ENSG00000169118.17,protein_coding,CSNK1G1
ENSG00000252774.1,snoRNA,SNORA48
ENSG00000166803.11,protein_coding,PCLAF
ENSG00000103671.9,protein_coding,TRIP4
ENSG00000206781.1,misc_RNA,Y_RNA
ENSG00000180357.9,protein_coding,ZNF609
ENSG00000259682.1,sense_intronic,RP11-702L15.4
ENSG00000248415.1,processed_pseudogene,GAPDHP61
ENSG00000243403.1,processed_pseudogene,RP11-330L19.1
ENSG00000239465.1,processed_pseudogene,RP11-330L19.2
ENSG00000207223.1,misc_RNA,Y_RNA
ENSG00000207162.1,snRNA,RNU6-549P
ENSG00000180304.14,protein_coding,OAZ2
ENSG00000265967.1,antisense,AC100830.4
ENSG00000264937.1,antisense,AC100830.5
ENSG00000259635.1,antisense,AC100830.3
ENSG00000166831.8,protein_coding,RBPMS2
ENSG00000221033.1,miRNA,MIR1272
ENSG00000140451.12,protein_coding,PIF1
ENSG00000241839.9,protein_coding,PLEKHO2
ENSG00000166839.16,protein_coding,ANKDD1A
ENSG00000275332.1,antisense,CTD-2017F17.1
ENSG00000274383.1,antisense,CTD-2017F17.2
ENSG00000090487.10,protein_coding,SPG21
ENSG00000103707.9,protein_coding,MTFMT
ENSG00000270218.1,processed_pseudogene,RP11-325L12.5
ENSG00000186198.3,protein_coding,SLC51B
ENSG00000277351.1,antisense,RP11-325L12.6
ENSG00000103710.10,protein_coding,RASL12
ENSG00000234438.3,protein_coding,KBTBD13
ENSG00000278737.1,lincRNA,RP11-325L12.7
ENSG00000246922.8,protein_coding,UBAP1L
ENSG00000259258.1,processed_pseudogene,RP11-325L12.3
ENSG00000090470.14,protein_coding,PDCD7
ENSG00000166855.9,protein_coding,CLPX
ENSG00000138615.5,protein_coding,CILP
ENSG00000279268.1,TEC,RP11-628M2.1
ENSG00000201709.1,snRNA,RNU6-686P
ENSG00000138617.14,protein_coding,PARP16
ENSG00000206903.1,snoRNA,SNORA24
ENSG00000199568.1,snRNA,RNU5A-1
ENSG00000259346.2,processed_pseudogene,RP11-349G13.2
ENSG00000200156.1,snRNA,RNU5B-1
ENSG00000174498.13,protein_coding,IGDCC3
ENSG00000103742.11,protein_coding,IGDCC4
ENSG00000074603.18,protein_coding,DPP8
ENSG00000270690.1,processed_pseudogene,RP11-349G13.3
ENSG00000259232.2,processed_pseudogene,RP11-349G13.1
ENSG00000252217.1,misc_RNA,Y_RNA
ENSG00000074696.12,protein_coding,HACD3
ENSG00000207449.1,snRNA,RNU6-19P
ENSG00000138614.14,protein_coding,INTS14
ENSG00000074621.13,protein_coding,SLC24A1
ENSG00000174485.15,protein_coding,DENND4A
ENSG00000238311.1,snoRNA,snoU13
ENSG00000264737.1,miRNA,MIR4511
ENSG00000103769.9,protein_coding,RAB11A
ENSG00000261544.1,sense_intronic,RP11-16E23.3
ENSG00000259924.1,processed_pseudogene,RP11-16E23.4
ENSG00000249271.2,processed_pseudogene,HNRNPA1P44
ENSG00000283249.1,snRNA,U6
ENSG00000157890.17,protein_coding,MEGF11
ENSG00000263512.1,miRNA,MIR4311
ENSG00000261318.1,antisense,RP11-653J6.1
ENSG00000166938.12,protein_coding,DIS3L
ENSG00000260773.1,antisense,RP11-352G18.2
ENSG00000075131.9,protein_coding,TIPIN
ENSG00000252712.1,scaRNA,SCARNA14
ENSG00000223271.1,misc_RNA,Y_RNA
ENSG00000169032.9,protein_coding,MAP2K1
ENSG00000261102.2,processed_pseudogene,ATP5J2P6
ENSG00000243404.2,processed_pseudogene,RPL35AP32
ENSG00000261351.2,antisense,CTD-3185P2.1
ENSG00000174446.12,protein_coding,SNAPC5
ENSG00000266589.1,miRNA,MIR4512
ENSG00000174444.14,protein_coding,RPL4
ENSG00000202529.1,snoRNA,SNORD18B
ENSG00000199673.1,snoRNA,SNORD16
ENSG00000200623.1,snoRNA,SNORD18A
ENSG00000174442.11,protein_coding,ZWILCH
ENSG00000188501.11,protein_coding,LCTL
ENSG00000259471.1,lincRNA,LINC01169
ENSG00000137834.14,protein_coding,SMAD6
ENSG00000274995.1,sense_intronic,RP11-321F6.2
ENSG00000270490.1,processed_pseudogene,RP11-622C24.1
ENSG00000277152.1,lincRNA,RP11-622C24.2
ENSG00000259437.1,lincRNA,RP11-798K3.4
ENSG00000259289.2,lincRNA,LINC02206
ENSG00000259347.6,antisense,RP11-798K3.2
ENSG00000259246.4,processed_pseudogene,HMGN2P47
ENSG00000166949.15,protein_coding,SMAD3
ENSG00000259202.1,antisense,RP11-342M21.2
ENSG00000103591.12,protein_coding,AAGAB
ENSG00000242634.1,processed_pseudogene,RPS24P16
ENSG00000103599.19,protein_coding,IQCH
ENSG00000259673.5,lincRNA,IQCH-AS1
ENSG00000189227.5,protein_coding,C15orf61
ENSG00000270964.1,lincRNA,RP11-502I4.3
ENSG00000137764.19,protein_coding,MAP2K5
ENSG00000259512.3,processed_pseudogene,HNRNPA1P5
ENSG00000188779.10,protein_coding,SKOR1
ENSG00000259410.5,processed_transcript,RP11-34F13.3
ENSG00000245719.1,lincRNA,RP11-34F13.2
ENSG00000206625.1,snRNA,RNU6-1
ENSG00000261702.2,processed_pseudogene,RP11-282M16.1
ENSG00000260109.1,unprocessed_pseudogene,RP11-883G10.1
ENSG00000033800.13,protein_coding,PIAS1
ENSG00000129007.14,protein_coding,CALML4
ENSG00000128973.12,protein_coding,CLN6
ENSG00000260602.2,processed_pseudogene,HMGN2P40
ENSG00000260657.2,lincRNA,RP11-315D16.4
ENSG00000169018.5,protein_coding,FEM1B
ENSG00000137809.16,protein_coding,ITGA11
ENSG00000103647.12,protein_coding,CORO2B
ENSG00000271232.1,processed_pseudogene,CARSP1
ENSG00000140350.15,protein_coding,ANP32A
ENSG00000265195.1,miRNA,MIR4312
ENSG00000258484.3,protein_coding,SPESP1
ENSG00000259286.3,processed_pseudogene,RP11-696L21.2
ENSG00000255346.9,protein_coding,NOX5
ENSG00000273851.1,transcribed_processed_pseudogene,RP11-809H16.3
ENSG00000259265.1,antisense,RP11-809H16.4
ENSG00000212766.9,lincRNA,EWSAT1
ENSG00000259222.2,lincRNA,RP11-809H16.5
ENSG00000138604.9,protein_coding,GLCE
ENSG00000261634.3,antisense,RP11-352D13.6
ENSG00000259504.2,lincRNA,RP11-352D13.5
ENSG00000137819.13,protein_coding,PAQR5
ENSG00000259645.1,sense_intronic,RP11-253M7.6
ENSG00000259426.5,antisense,RP11-253M7.1
ENSG00000137807.13,protein_coding,KIF23
ENSG00000259191.2,processed_pseudogene,RP11-253M7.3
ENSG00000137818.11,protein_coding,RPLP1
ENSG00000207119.2,snoRNA,U3
ENSG00000259215.1,lincRNA,RP11-253M7.4
ENSG00000245750.7,lincRNA,DRAIC
ENSG00000259457.1,lincRNA,RP11-279F6.2
ENSG00000259641.5,lincRNA,PCAT29
ENSG00000259496.2,processed_pseudogene,RP11-19J5.1
ENSG00000259309.1,lincRNA,RP11-19J5.2
ENSG00000259703.5,lincRNA,LINC00593
ENSG00000140332.15,protein_coding,TLE3
ENSG00000207965.1,miRNA,MIR629
ENSG00000200216.2,snRNA,RNU6-745P
ENSG00000259252.1,lincRNA,AC011648.1
ENSG00000259503.1,lincRNA,RP11-543G18.1
ENSG00000259473.1,lincRNA,LINC02205
ENSG00000280639.1,lincRNA,LINC02204
ENSG00000259227.2,processed_pseudogene,RP11-64K10.1
ENSG00000281264.1,lincRNA,SALRNA3
ENSG00000280515.1,lincRNA,SALRNA2
ENSG00000137831.14,protein_coding,UACA
ENSG00000259532.1,lincRNA,RP11-138H8.2
ENSG00000274297.1,sense_intronic,RP11-138H8.8
ENSG00000259624.1,antisense,RP11-138H8.3
ENSG00000259452.2,processed_pseudogene,RP11-138H8.4
ENSG00000235420.7,transcribed_processed_pseudogene,RPL29P30
ENSG00000166173.10,protein_coding,LARP6
ENSG00000259744.1,sense_intronic,RP11-138H8.6
ENSG00000137821.11,protein_coding,LRRC49
ENSG00000259470.2,processed_pseudogene,KRT8P9
ENSG00000129028.8,protein_coding,THAP10
ENSG00000242276.2,processed_pseudogene,RPL5P3
ENSG00000187720.14,protein_coding,THSD4
ENSG00000225362.8,protein_coding,CT62
ENSG00000259964.6,antisense,THSD4-AS1
ENSG00000259781.1,processed_pseudogene,HMGB1P6
ENSG00000212664.5,processed_pseudogene,RP11-592N21.1
ENSG00000260586.1,sense_intronic,RP11-592N21.2
ENSG00000278408.1,antisense,RP11-1123I8.1
ENSG00000278570.4,protein_coding,NR2E3
ENSG00000260037.5,antisense,CTD-2524L6.3
ENSG00000066933.15,protein_coding,MYO9A
ENSG00000200873.1,rRNA,RNA5SP399
ENSG00000261632.1,antisense,RP11-390D11.1
ENSG00000260576.1,processed_pseudogene,EIF5A2P1
ENSG00000222094.1,snRNA,RNU2-65P
ENSG00000166192.14,protein_coding,SENP8
ENSG00000243568.2,processed_pseudogene,RP11-2I17.1
ENSG00000260173.1,antisense,RP11-2I17.4
ENSG00000175318.11,protein_coding,GRAMD2
ENSG00000067225.17,protein_coding,PKM
ENSG00000137817.16,protein_coding,PARP6
ENSG00000261460.1,antisense,RP11-106M3.3
ENSG00000140488.15,protein_coding,CELF6
ENSG00000213614.9,protein_coding,HEXA
ENSG00000260339.1,antisense,HEXA-AS1
ENSG00000243007.1,processed_pseudogene,RPL12P35
ENSG00000187806.7,protein_coding,TMEM202
ENSG00000261423.1,lincRNA,RP11-1007O24.3
ENSG00000271072.1,processed_pseudogene,PHBP20
ENSG00000261187.1,lincRNA,RP11-1007O24.2
ENSG00000166233.14,protein_coding,ARIH1
ENSG00000278313.1,unprocessed_pseudogene,RP11-1006G14.5
ENSG00000260144.1,unprocessed_pseudogene,RP11-361M10.3
ENSG00000259783.5,lincRNA,RP11-1006G14.2
ENSG00000260672.1,lincRNA,RP11-1006G14.1
ENSG00000259909.1,unprocessed_pseudogene,RP11-1006G14.3
ENSG00000215186.6,protein_coding,GOLGA6B
ENSG00000274350.1,misc_RNA,RN7SL853P
ENSG00000175202.3,protein_coding,HIGD2B
ENSG00000261281.1,transcribed_processed_pseudogene,RP11-361M10.4
ENSG00000140463.13,protein_coding,BBS4
ENSG00000159322.17,protein_coding,ADPGK
ENSG00000260898.5,antisense,ADPGK-AS1
ENSG00000259259.1,processed_pseudogene,NPM1P42
ENSG00000067141.16,protein_coding,NEO1
ENSG00000259691.2,processed_pseudogene,FKBP1AP2
ENSG00000259440.2,processed_pseudogene,NPM1P43
ENSG00000259528.1,antisense,RP11-272D12.2
ENSG00000138622.3,protein_coding,HCN4
ENSG00000259650.1,antisense,RP11-272D12.1
ENSG00000183324.10,protein_coding,REC114
ENSG00000259186.1,processed_pseudogene,MRPS15P1
ENSG00000156642.16,protein_coding,NPTN
ENSG00000281183.1,sense_intronic,NPTN-IT1
ENSG00000103855.17,protein_coding,CD276
ENSG00000276807.1,lincRNA,RP11-8P11.4
ENSG00000205363.5,protein_coding,C15orf59
ENSG00000260469.2,lincRNA,C15orf59-AS1
ENSG00000260624.1,antisense,RP11-24D15.1
ENSG00000167139.8,protein_coding,TBC1D21
ENSG00000261801.5,antisense,LOXL1-AS1
ENSG00000129038.15,protein_coding,LOXL1
ENSG00000067221.13,protein_coding,STOML1
ENSG00000140464.19,protein_coding,PML
ENSG00000260096.1,unprocessed_pseudogene,DNM1P33
ENSG00000159289.6,protein_coding,GOLGA6A
ENSG00000278604.1,misc_RNA,RN7SL429P
ENSG00000214702.6,unprocessed_pseudogene,RP11-247C2.1
ENSG00000167178.15,protein_coding,ISLR2
ENSG00000248540.2,lincRNA,RP11-247C2.2
ENSG00000261543.1,antisense,RP11-665J16.1
ENSG00000278348.1,misc_RNA,Metazoa_SRP
ENSG00000129009.12,protein_coding,ISLR
ENSG00000137868.18,protein_coding,STRA6
ENSG00000140481.14,protein_coding,CCDC33
ENSG00000261384.1,sense_intronic,RP11-60L3.2
ENSG00000277749.1,antisense,RP11-60L3.6
ENSG00000140459.17,protein_coding,CYP11A1
ENSG00000260266.1,transcribed_processed_pseudogene,CTD-2311M21.2
ENSG00000261821.2,antisense,CTD-2311M21.3
ENSG00000274937.1,lincRNA,CTD-2311M21.4
ENSG00000277718.1,lincRNA,CTD-2311M21.5
ENSG00000138623.9,protein_coding,SEMA7A
ENSG00000277391.1,miRNA,MIR6881
ENSG00000138629.15,protein_coding,UBL7
ENSG00000247240.7,antisense,UBL7-AS1
ENSG00000260103.2,transcribed_processed_pseudogene,RP11-10O17.1
ENSG00000261775.1,lincRNA,RP11-10O17.3
ENSG00000212279.2,snoRNA,SNORD77
ENSG00000179361.17,protein_coding,ARID3B
ENSG00000179335.18,protein_coding,CLK3
ENSG00000260919.1,antisense,CTD-3154N5.1
ENSG00000179151.11,protein_coding,EDC3
ENSG00000140465.13,protein_coding,CYP1A1
ENSG00000140505.6,protein_coding,CYP1A2
ENSG00000103653.16,protein_coding,CSK
ENSG00000264386.1,miRNA,MIR4513
ENSG00000140506.16,protein_coding,LMAN1L
ENSG00000213578.5,protein_coding,CPLX3
ENSG00000140474.12,protein_coding,ULK3
ENSG00000275411.1,miRNA,MIR6882
ENSG00000140497.16,protein_coding,SCAMP2
ENSG00000178802.17,protein_coding,MPI
ENSG00000178761.14,protein_coding,FAM219B
ENSG00000178741.11,protein_coding,COX5A
ENSG00000178718.6,protein_coding,RPP25
ENSG00000198794.11,protein_coding,SCAMP5
ENSG00000261813.2,processed_pseudogene,RP11-151H2.3
ENSG00000199580.1,misc_RNA,Y_RNA
ENSG00000260483.2,processed_pseudogene,RP11-151H2.1
ENSG00000138621.11,protein_coding,PPCDC
ENSG00000260152.2,processed_pseudogene,RP11-69H7.4
ENSG00000203411.3,misc_RNA,Metazoa_SRP
ENSG00000252722.1,scaRNA,SCARNA20
ENSG00000240366.1,processed_pseudogene,RPL36AP45
ENSG00000167173.18,protein_coding,C15orf39
ENSG00000260660.2,transcribed_unitary_pseudogene,RP11-69H7.2
ENSG00000260104.1,unprocessed_pseudogene,RP11-817O13.1
ENSG00000261205.2,processed_pseudogene,NIFKP4
ENSG00000167195.7,protein_coding,GOLGA6C
ENSG00000277295.1,misc_RNA,RN7SL489P
ENSG00000140478.15,protein_coding,GOLGA6D
ENSG00000275992.1,misc_RNA,RN7SL327P
ENSG00000260357.1,transcribed_unprocessed_pseudogene,DNM1P34
ENSG00000259790.1,transcribed_processed_pseudogene,ANP32BP1
ENSG00000140365.15,protein_coding,COMMD4
ENSG00000275645.1,antisense,RP11-817O13.9
ENSG00000140398.13,protein_coding,NEIL1
ENSG00000284343.1,miRNA,MIR631
ENSG00000140400.16,protein_coding,MAN2C1
ENSG00000260274.1,lincRNA,RP11-817O13.8
ENSG00000169375.15,protein_coding,SIN3A
ENSG00000241890.1,processed_pseudogene,RPL13P4
ENSG00000261714.2,processed_pseudogene,CTD-2562G15.2
ENSG00000276744.1,sense_intronic,CTD-2562G15.3
ENSG00000169410.9,protein_coding,PTPN9
ENSG00000260165.1,unprocessed_pseudogene,CTD-2323K18.3
ENSG00000259931.2,processed_pseudogene,CTD-2323K18.2
ENSG00000169371.13,protein_coding,SNUPN
ENSG00000260235.1,antisense,CTD-2026K11.3
ENSG00000260206.1,antisense,CTD-2026K11.2
ENSG00000177971.8,protein_coding,IMP3
ENSG00000275454.1,antisense,CTD-2026K11.4
ENSG00000274515.1,antisense,CTD-2026K11.5
ENSG00000173548.8,protein_coding,SNX33
ENSG00000173546.7,protein_coding,CSPG4
ENSG00000203392.3,antisense,CTD-2026K11.6
ENSG00000182950.2,protein_coding,ODF3L1
ENSG00000246877.1,antisense,DNM1P35
ENSG00000260288.3,processed_transcript,RP11-24M17.4
ENSG00000260815.3,processed_pseudogene,RP11-24M17.3
ENSG00000261043.5,lincRNA,RP11-24M17.6
ENSG00000187812.12,transcribed_unprocessed_pseudogene,RP11-24M17.5
ENSG00000241807.3,misc_RNA,RN7SL319P
ENSG00000261820.1,unprocessed_pseudogene,DNM1P49
ENSG00000140367.11,protein_coding,UBE2Q2
ENSG00000266308.2,misc_RNA,RN7SL510P
ENSG00000167196.13,protein_coding,FBXO22
ENSG00000169752.16,protein_coding,NRG4
ENSG00000260685.1,processed_pseudogene,RP11-326L17.1
ENSG00000169758.12,protein_coding,TMEM266
