case_id,slide_id,label,tissue,tissue_idx
GTEX-14E1K,GTEX-14E1K-1425,gen_exp,GastroesophagealJunction,12.0
GTEX-12584,GTEX-12584-1025,gen_exp,AtrialAppendage,3.0
GTEX-ZYT6,GTEX-ZYT6-2125,gen_exp,Omentum,21.0
GTEX-1CAMR,GTEX-1CAMR-1325,gen_exp,SuprapubicSkin,31.0
GTEX-TKQ2,GTEX-TKQ2-0625,gen_exp,KidneyMedulla,16.0
GTEX-1A3MX,GTEX-1A3MX-1225,gen_exp,AtrialAppendage,3.0
GTEX-1B8SG,GTEX-1B8SG-1225,gen_exp,MammaryTissueBreast,19.0
GTEX-1IDJU,GTEX-1IDJU-1525,gen_exp,Stomach,30.0
GTEX-1QPFJ,GTEX-1QPFJ-2425,gen_exp,SigmoidColon,26.0
GTEX-1P4AB,GTEX-1P4AB-1125,gen_exp,ThyroidGland,33.0
GTEX-17HGU,GTEX-17HGU-1025,gen_exp,Heart,13.0
GTEX-13FTX,GTEX-13FTX-2025,gen_exp,SkeletalMuscle,27.0
GTEX-WFG8,GTEX-WFG8-0125,gen_exp,AdrenalGlands,1.0
GTEX-144FL,GTEX-144FL-0125,gen_exp,Skin,28.0
GTEX-1H11D,GTEX-1H11D-0525,gen_exp,TibialArtery,34.0
GTEX-SNOS,GTEX-SNOS-0825,gen_exp,Stomach,30.0
GTEX-OOBK,GTEX-OOBK-0626,gen_exp,EsophagusMucosa,10.0
GTEX-13FTW,GTEX-13FTW-1125,gen_exp,Liver,17.0
GTEX-WH7G,GTEX-WH7G-2625,gen_exp,TibialNerve,35.0
GTEX-QDVN,GTEX-QDVN-2325,gen_exp,TibialArtery,34.0
GTEX-13U4I,GTEX-13U4I-1825,gen_exp,SkeletalMuscle,27.0
GTEX-OXRK,GTEX-OXRK-0525,gen_exp,TibialArtery,34.0
GTEX-1QP29,GTEX-1QP29-2325,gen_exp,Stomach,30.0
GTEX-13OVG,GTEX-13OVG-0325,gen_exp,Lung,18.0
GTEX-ZTX8,GTEX-ZTX8-0425,gen_exp,Stomach,30.0
GTEX-15G19,GTEX-15G19-1525,gen_exp,Stomach,30.0
GTEX-OXRN,GTEX-OXRN-2425,gen_exp,BrainCortex,5.0
GTEX-1EH9U,GTEX-1EH9U-2525,gen_exp,EsophagusMuscularis,11.0
GTEX-ZLFU,GTEX-ZLFU-1725,gen_exp,Prostate,25.0
GTEX-13NYB,GTEX-13NYB-0225,gen_exp,Heart,13.0
GTEX-SUCS,GTEX-SUCS-0625,gen_exp,Lung,18.0
GTEX-1C64N,GTEX-1C64N-2825,gen_exp,Testis,32.0
GTEX-1OFPY,GTEX-1OFPY-1025,gen_exp,Heart,13.0
GTEX-SJXC,GTEX-SJXC-0525,gen_exp,SkeletalMuscle,27.0
GTEX-1GMR2,GTEX-1GMR2-0225,gen_exp,Omentum,21.0
GTEX-13PVR,GTEX-13PVR-2225,gen_exp,MammaryTissueBreast,19.0
GTEX-X62O,GTEX-X62O-1625,gen_exp,TibialArtery,34.0
GTEX-1PIEJ,GTEX-1PIEJ-2025,gen_exp,Colon,6.0
GTEX-1QCLY,GTEX-1QCLY-0825,gen_exp,ThyroidGland,33.0
GTEX-WHPG,GTEX-WHPG-2225,gen_exp,SkeletalMuscle,27.0
GTEX-1C64N,GTEX-1C64N-0125,gen_exp,Skin,28.0
GTEX-T5JW,GTEX-T5JW-0425,gen_exp,Ovary,22.0
GTEX-OIZF,GTEX-OIZF-0325,gen_exp,Heart,13.0
GTEX-12C56,GTEX-12C56-1925,gen_exp,SkeletalMuscle,27.0
GTEX-ZYVF,GTEX-ZYVF-0725,gen_exp,TibialNerve,35.0
GTEX-Y114,GTEX-Y114-1425,gen_exp,Ileum,14.0
GTEX-11TT1,GTEX-11TT1-1425,gen_exp,AtrialAppendage,3.0
GTEX-YECK,GTEX-YECK-0925,gen_exp,Lung,18.0
GTEX-ZVT3,GTEX-ZVT3-1625,gen_exp,Liver,17.0
GTEX-ZP4G,GTEX-ZP4G-0325,gen_exp,Spleen,29.0
GTEX-17F98,GTEX-17F98-0325,gen_exp,Omentum,21.0
GTEX-11GS4,GTEX-11GS4-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-13O3P,GTEX-13O3P-1025,gen_exp,Lung,18.0
GTEX-13111,GTEX-13111-1225,gen_exp,Stomach,30.0
GTEX-18465,GTEX-18465-0925,gen_exp,Heart,13.0
GTEX-144GM,GTEX-144GM-1325,gen_exp,Liver,17.0
GTEX-ZF28,GTEX-ZF28-0225,gen_exp,AdiposeTissue,0.0
GTEX-1CAMQ,GTEX-1CAMQ-2525,gen_exp,EsophagusMuscularis,11.0
GTEX-17F97,GTEX-17F97-2625,gen_exp,SuprapubicSkin,31.0
GTEX-117YX,GTEX-117YX-1725,gen_exp,CoronaryArtery,7.0
GTEX-U3ZH,GTEX-U3ZH-0225,gen_exp,ThyroidGland,33.0
GTEX-1QEPI,GTEX-1QEPI-0525,gen_exp,SkeletalMuscle,27.0
GTEX-1QP28,GTEX-1QP28-1825,gen_exp,EsophagusMucosa,10.0
GTEX-1GN2E,GTEX-1GN2E-2925,gen_exp,PituitaryGland,24.0
GTEX-11NUK,GTEX-11NUK-0725,gen_exp,Aorta,2.0
GTEX-131XE,GTEX-131XE-1225,gen_exp,EsophagusMuscularis,11.0
GTEX-1EH9U,GTEX-1EH9U-0525,gen_exp,TibialArtery,34.0
GTEX-11ZUS,GTEX-11ZUS-3025,gen_exp,PituitaryGland,24.0
GTEX-1H3VE,GTEX-1H3VE-1425,gen_exp,GastroesophagealJunction,12.0
GTEX-1R9K5,GTEX-1R9K5-0625,gen_exp,MinorSalivaryGlands,20.0
GTEX-1JN6P,GTEX-1JN6P-2625,gen_exp,Prostate,25.0
GTEX-1399U,GTEX-1399U-2525,gen_exp,SkeletalMuscle,27.0
GTEX-145LT,GTEX-145LT-1925,gen_exp,TibialNerve,35.0
GTEX-1HCU9,GTEX-1HCU9-0125,gen_exp,Spleen,29.0
GTEX-YF7O,GTEX-YF7O-1625,gen_exp,SigmoidColon,26.0
GTEX-QMR6,GTEX-QMR6-1325,gen_exp,BrainCerebellum,4.0
GTEX-1R9JW,GTEX-1R9JW-0125,gen_exp,Spleen,29.0
GTEX-13OVG,GTEX-13OVG-1025,gen_exp,GastroesophagealJunction,12.0
GTEX-1PIIG,GTEX-1PIIG-0925,gen_exp,EsophagusMuscularis,11.0
GTEX-1HCU9,GTEX-1HCU9-0525,gen_exp,Aorta,2.0
GTEX-1HCU9,GTEX-1HCU9-0325,gen_exp,MammaryTissueBreast,19.0
GTEX-1JN6P,GTEX-1JN6P-3225,gen_exp,PituitaryGland,24.0
GTEX-YF7O,GTEX-YF7O-0125,gen_exp,AdrenalGlands,1.0
GTEX-QMRM,GTEX-QMRM-1525,gen_exp,Testis,32.0
GTEX-13113,GTEX-13113-0125,gen_exp,ThyroidGland,33.0
GTEX-1GZ2Q,GTEX-1GZ2Q-2425,gen_exp,Prostate,25.0
GTEX-1LSNL,GTEX-1LSNL-2325,gen_exp,Prostate,25.0
GTEX-17HGU,GTEX-17HGU-0625,gen_exp,SkeletalMuscle,27.0
GTEX-QDVN,GTEX-QDVN-0225,gen_exp,Aorta,2.0
GTEX-1IY9M,GTEX-1IY9M-3225,gen_exp,PituitaryGland,24.0
GTEX-1LB8K,GTEX-1LB8K-2325,gen_exp,Testis,32.0
GTEX-11P81,GTEX-11P81-1125,gen_exp,Colon,6.0
GTEX-13N2G,GTEX-13N2G-0925,gen_exp,Liver,17.0
GTEX-13N2G,GTEX-13N2G-0825,gen_exp,Lung,18.0
GTEX-11ZUS,GTEX-11ZUS-1325,gen_exp,TibialArtery,34.0
GTEX-14PJ6,GTEX-14PJ6-0725,gen_exp,Heart,13.0
GTEX-1I1GS,GTEX-1I1GS-3225,gen_exp,PituitaryGland,24.0
GTEX-1F5PK,GTEX-1F5PK-2825,gen_exp,TibialArtery,34.0
GTEX-1F88F,GTEX-1F88F-0325,gen_exp,AtrialAppendage,3.0
GTEX-XQ8I,GTEX-XQ8I-1925,gen_exp,Pancreas,23.0
GTEX-16MTA,GTEX-16MTA-1125,gen_exp,Testis,32.0
GTEX-R55D,GTEX-R55D-1025,gen_exp,Aorta,2.0
GTEX-WFON,GTEX-WFON-0825,gen_exp,EsophagusMucosa,10.0
GTEX-1J1OQ,GTEX-1J1OQ-0125,gen_exp,SuprapubicSkin,31.0
GTEX-R55D,GTEX-R55D-0625,gen_exp,SkeletalMuscle,27.0
GTEX-1JMPZ,GTEX-1JMPZ-0525,gen_exp,TibialArtery,34.0
GTEX-13O1R,GTEX-13O1R-0825,gen_exp,ThyroidGland,33.0
GTEX-XUZC,GTEX-XUZC-0425,gen_exp,EsophagusMucosa,10.0
GTEX-VUSG,GTEX-VUSG-2425,gen_exp,AdiposeTissue,0.0
GTEX-131XG,GTEX-131XG-0225,gen_exp,ThyroidGland,33.0
GTEX-R55C,GTEX-R55C-1725,gen_exp,SkeletalMuscle,27.0
GTEX-XQ8I,GTEX-XQ8I-0525,gen_exp,AdiposeTissue,0.0
GTEX-1H1DG,GTEX-1H1DG-1025,gen_exp,Lung,18.0
GTEX-11LCK,GTEX-11LCK-0225,gen_exp,Pancreas,23.0
GTEX-WH7G,GTEX-WH7G-0825,gen_exp,Pancreas,23.0
GTEX-1IKJJ,GTEX-1IKJJ-2225,gen_exp,SuprapubicSkin,31.0
GTEX-1MA7X,GTEX-1MA7X-1525,gen_exp,Testis,32.0
GTEX-11P82,GTEX-11P82-1425,gen_exp,SuprapubicSkin,31.0
GTEX-1A3MW,GTEX-1A3MW-1325,gen_exp,Heart,13.0
GTEX-1RDX4,GTEX-1RDX4-1925,gen_exp,SigmoidColon,26.0
GTEX-WH7G,GTEX-WH7G-2025,gen_exp,SuprapubicSkin,31.0
GTEX-1HT8W,GTEX-1HT8W-0425,gen_exp,TibialNerve,35.0
GTEX-WHWD,GTEX-WHWD-1425,gen_exp,Stomach,30.0
GTEX-QEL4,GTEX-QEL4-0825,gen_exp,Lung,18.0
GTEX-11NUK,GTEX-11NUK-0925,gen_exp,AtrialAppendage,3.0
GTEX-11EQ8,GTEX-11EQ8-2625,gen_exp,SigmoidColon,26.0
GTEX-1H11D,GTEX-1H11D-1625,gen_exp,Testis,32.0
GTEX-ZAK1,GTEX-ZAK1-1226,gen_exp,Aorta,2.0
GTEX-X3Y1,GTEX-X3Y1-0625,gen_exp,Lung,18.0
GTEX-1269C,GTEX-1269C-1825,gen_exp,Ovary,22.0
GTEX-1C6VQ,GTEX-1C6VQ-2625,gen_exp,SigmoidColon,26.0
GTEX-1CB4J,GTEX-1CB4J-2325,gen_exp,GastroesophagealJunction,12.0
GTEX-TKQ2,GTEX-TKQ2-0425,gen_exp,Pancreas,23.0
GTEX-14AS3,GTEX-14AS3-0825,gen_exp,GastroesophagealJunction,12.0
GTEX-Y3IK,GTEX-Y3IK-1025,gen_exp,AtrialAppendage,3.0
GTEX-ZPCL,GTEX-ZPCL-1125,gen_exp,SuprapubicSkin,31.0
GTEX-13OW6,GTEX-13OW6-3125,gen_exp,PituitaryGland,24.0
GTEX-1N2EF,GTEX-1N2EF-1525,gen_exp,Spleen,29.0
GTEX-YEC4,GTEX-YEC4-2525,gen_exp,TibialNerve,35.0
GTEX-1QW4Y,GTEX-1QW4Y-1125,gen_exp,SuprapubicSkin,31.0
GTEX-1GN1W,GTEX-1GN1W-0625,gen_exp,AdiposeTissue,0.0
GTEX-1IDJF,GTEX-1IDJF-0225,gen_exp,AdiposeTissue,0.0
GTEX-1A3MV,GTEX-1A3MV-1825,gen_exp,SuprapubicSkin,31.0
GTEX-14JIY,GTEX-14JIY-1425,gen_exp,Omentum,21.0
GTEX-17GQL,GTEX-17GQL-0125,gen_exp,Spleen,29.0
GTEX-13NZ9,GTEX-13NZ9-0725,gen_exp,TibialNerve,35.0
GTEX-WXYG,GTEX-WXYG-1225,gen_exp,EsophagusMucosa,10.0
GTEX-11P82,GTEX-11P82-0925,gen_exp,MinorSalivaryGlands,20.0
GTEX-13111,GTEX-13111-1425,gen_exp,Ileum,14.0
GTEX-ZVP2,GTEX-ZVP2-1425,gen_exp,GastroesophagealJunction,12.0
GTEX-OHPL,GTEX-OHPL-2625,gen_exp,ThyroidGland,33.0
GTEX-1F6IF,GTEX-1F6IF-1125,gen_exp,ThyroidGland,33.0
GTEX-11UD2,GTEX-11UD2-1225,gen_exp,EsophagusMuscularis,11.0
GTEX-1AX9K,GTEX-1AX9K-2525,gen_exp,TibialNerve,35.0
GTEX-S95S,GTEX-S95S-0225,gen_exp,Aorta,2.0
GTEX-1EX96,GTEX-1EX96-2125,gen_exp,EsophagusMuscularis,11.0
GTEX-YEC4,GTEX-YEC4-1525,gen_exp,Testis,32.0
GTEX-ZVZP,GTEX-ZVZP-2525,gen_exp,SkeletalMuscle,27.0
GTEX-13VXU,GTEX-13VXU-0425,gen_exp,TibialNerve,35.0
GTEX-1HCUA,GTEX-1HCUA-0725,gen_exp,MammaryTissueBreast,19.0
GTEX-17F9E,GTEX-17F9E-0525,gen_exp,TibialArtery,34.0
GTEX-14E6E,GTEX-14E6E-2025,gen_exp,SkeletalMuscle,27.0
GTEX-1314G,GTEX-1314G-2025,gen_exp,MinorSalivaryGlands,20.0
GTEX-XUW1,GTEX-XUW1-0625,gen_exp,TibialNerve,35.0
GTEX-1B932,GTEX-1B932-0725,gen_exp,Lung,18.0
GTEX-UJMC,GTEX-UJMC-2025,gen_exp,TibialArtery,34.0
GTEX-ZTSS,GTEX-ZTSS-1425,gen_exp,SuprapubicSkin,31.0
GTEX-117XS,GTEX-117XS-2925,gen_exp,PituitaryGland,24.0
GTEX-RU72,GTEX-RU72-0625,gen_exp,MammaryTissueBreast,19.0
GTEX-1HB9E,GTEX-1HB9E-3025,gen_exp,PituitaryGland,24.0
GTEX-1OJC4,GTEX-1OJC4-2725,gen_exp,SuprapubicSkin,31.0
GTEX-QLQ7,GTEX-QLQ7-0825,gen_exp,Stomach,30.0
GTEX-1JMQI,GTEX-1JMQI-1025,gen_exp,Omentum,21.0
GTEX-ZZPU,GTEX-ZZPU-2125,gen_exp,Ovary,22.0
GTEX-ZAB5,GTEX-ZAB5-1525,gen_exp,Ileum,14.0
GTEX-11DXX,GTEX-11DXX-1925,gen_exp,SigmoidColon,26.0
GTEX-1AX9K,GTEX-1AX9K-0125,gen_exp,AdrenalGlands,1.0
GTEX-1OJC4,GTEX-1OJC4-2025,gen_exp,Ovary,22.0
GTEX-1LG7Y,GTEX-1LG7Y-2425,gen_exp,Prostate,25.0
GTEX-1HCVE,GTEX-1HCVE-3025,gen_exp,BrainCortex,5.0
GTEX-QCQG,GTEX-QCQG-0525,gen_exp,Stomach,30.0
GTEX-111YS,GTEX-111YS-0125,gen_exp,AdrenalGlands,1.0
GTEX-SNMC,GTEX-SNMC-0125,gen_exp,Heart,13.0
GTEX-WFG7,GTEX-WFG7-0925,gen_exp,Aorta,2.0
GTEX-11NUK,GTEX-11NUK-1725,gen_exp,GastroesophagealJunction,12.0
GTEX-145MF,GTEX-145MF-2625,gen_exp,PituitaryGland,24.0
GTEX-1LG7Z,GTEX-1LG7Z-0225,gen_exp,Omentum,21.0
GTEX-QV44,GTEX-QV44-1725,gen_exp,Testis,32.0
GTEX-X4XY,GTEX-X4XY-1725,gen_exp,EsophagusMucosa,10.0
GTEX-WQUQ,GTEX-WQUQ-2125,gen_exp,Pancreas,23.0
GTEX-ZV68,GTEX-ZV68-0125,gen_exp,Skin,28.0
GTEX-13112,GTEX-13112-0425,gen_exp,Heart,13.0
GTEX-1N2EF,GTEX-1N2EF-1425,gen_exp,KidneyCortex,15.0
GTEX-14XAO,GTEX-14XAO-1025,gen_exp,CoronaryArtery,7.0
GTEX-ZYY3,GTEX-ZYY3-2925,gen_exp,SuprapubicSkin,31.0
GTEX-16AAH,GTEX-16AAH-0325,gen_exp,ThyroidGland,33.0
GTEX-1HC8U,GTEX-1HC8U-0825,gen_exp,MammaryTissueBreast,19.0
GTEX-1J1OQ,GTEX-1J1OQ-3225,gen_exp,BrainCortex,5.0
GTEX-139TU,GTEX-139TU-0825,gen_exp,Liver,17.0
GTEX-14BIN,GTEX-14BIN-1225,gen_exp,Omentum,21.0
GTEX-S3XE,GTEX-S3XE-0625,gen_exp,Spleen,29.0
GTEX-131XG,GTEX-131XG-1825,gen_exp,Colon,6.0
GTEX-146FH,GTEX-146FH-1625,gen_exp,EsophagusMuscularis,11.0
GTEX-1HCU6,GTEX-1HCU6-1625,gen_exp,Omentum,21.0
GTEX-ZVT2,GTEX-ZVT2-1825,gen_exp,MammaryTissueBreast,19.0
GTEX-14C5O,GTEX-14C5O-2925,gen_exp,BrainCerebellum,4.0
GTEX-SSA3,GTEX-SSA3-0125,gen_exp,Skin,28.0
GTEX-11WQK,GTEX-11WQK-3025,gen_exp,BrainCortex,5.0
GTEX-XGQ4,GTEX-XGQ4-2525,gen_exp,TibialNerve,35.0
GTEX-111CU,GTEX-111CU-0425,gen_exp,Spleen,29.0
GTEX-WI4N,GTEX-WI4N-0625,gen_exp,Heart,13.0
GTEX-15FZZ,GTEX-15FZZ-1325,gen_exp,GastroesophagealJunction,12.0
GTEX-145LS,GTEX-145LS-3225,gen_exp,PituitaryGland,24.0
GTEX-1A8G7,GTEX-1A8G7-1225,gen_exp,Omentum,21.0
GTEX-17F9Y,GTEX-17F9Y-0825,gen_exp,TibialArtery,34.0
GTEX-1L5NE,GTEX-1L5NE-2625,gen_exp,AdiposeTissue,0.0
GTEX-1GF9W,GTEX-1GF9W-1925,gen_exp,Aorta,2.0
GTEX-1R7EU,GTEX-1R7EU-0725,gen_exp,Pancreas,23.0
GTEX-12WSM,GTEX-12WSM-2125,gen_exp,BrainCerebellum,4.0
GTEX-17F97,GTEX-17F97-0425,gen_exp,AdiposeTissue,0.0
GTEX-13PVR,GTEX-13PVR-0225,gen_exp,AdrenalGlands,1.0
GTEX-12WSH,GTEX-12WSH-0325,gen_exp,Testis,32.0
GTEX-12WSG,GTEX-12WSG-0725,gen_exp,AdrenalGlands,1.0
GTEX-15RIE,GTEX-15RIE-0525,gen_exp,GastroesophagealJunction,12.0
GTEX-1PWST,GTEX-1PWST-2125,gen_exp,AdrenalGlands,1.0
GTEX-1EMGI,GTEX-1EMGI-0725,gen_exp,Omentum,21.0
GTEX-XYKS,GTEX-XYKS-2525,gen_exp,TibialNerve,35.0
GTEX-13FXS,GTEX-13FXS-1325,gen_exp,Omentum,21.0
GTEX-14PHX,GTEX-14PHX-1525,gen_exp,Colon,6.0
GTEX-1R7EV,GTEX-1R7EV-1925,gen_exp,AdiposeTissue,0.0
GTEX-11OC5,GTEX-11OC5-0525,gen_exp,TibialNerve,35.0
GTEX-RWS6,GTEX-RWS6-0925,gen_exp,Stomach,30.0
GTEX-1C4CL,GTEX-1C4CL-1925,gen_exp,Testis,32.0
GTEX-148VI,GTEX-148VI-1225,gen_exp,GastroesophagealJunction,12.0
GTEX-14PJ3,GTEX-14PJ3-2025,gen_exp,SkeletalMuscle,27.0
GTEX-13S7M,GTEX-13S7M-0825,gen_exp,Omentum,21.0
GTEX-11PRG,GTEX-11PRG-0125,gen_exp,TibialNerve,35.0
GTEX-117YW,GTEX-117YW-0525,gen_exp,Lung,18.0
GTEX-T5JW,GTEX-T5JW-1525,gen_exp,Uterus,37.0
GTEX-Y8E4,GTEX-Y8E4-2426,gen_exp,Colon,6.0
GTEX-1H4P4,GTEX-1H4P4-0625,gen_exp,SkeletalMuscle,27.0
GTEX-QV31,GTEX-QV31-0325,gen_exp,Aorta,2.0
GTEX-1I1GQ,GTEX-1I1GQ-0125,gen_exp,Skin,28.0
GTEX-1GMRU,GTEX-1GMRU-0125,gen_exp,Skin,28.0
GTEX-1JK1U,GTEX-1JK1U-0625,gen_exp,AtrialAppendage,3.0
GTEX-11GSP,GTEX-11GSP-1725,gen_exp,EsophagusMuscularis,11.0
GTEX-1MJK2,GTEX-1MJK2-0825,gen_exp,ThyroidGland,33.0
GTEX-11LCK,GTEX-11LCK-0825,gen_exp,AtrialAppendage,3.0
GTEX-18465,GTEX-18465-1425,gen_exp,ThyroidGland,33.0
GTEX-1A8G6,GTEX-1A8G6-0125,gen_exp,SkeletalMuscle,27.0
GTEX-Y5LM,GTEX-Y5LM-0525,gen_exp,Pancreas,23.0
GTEX-QLQ7,GTEX-QLQ7-0325,gen_exp,CoronaryArtery,7.0
GTEX-1JMQL,GTEX-1JMQL-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-111YS,GTEX-111YS-0625,gen_exp,Lung,18.0
GTEX-1AMFI,GTEX-1AMFI-0325,gen_exp,EsophagusMuscularis,11.0
GTEX-Z9EW,GTEX-Z9EW-1725,gen_exp,SkeletalMuscle,27.0
GTEX-15UKP,GTEX-15UKP-1325,gen_exp,Pancreas,23.0
GTEX-17HG3,GTEX-17HG3-2825,gen_exp,BrainCerebellum,4.0
GTEX-YB5K,GTEX-YB5K-2225,gen_exp,AdiposeTissue,0.0
GTEX-ZXES,GTEX-ZXES-0725,gen_exp,Uterus,37.0
GTEX-1A8G6,GTEX-1A8G6-3125,gen_exp,BrainCerebellum,4.0
GTEX-11EM3,GTEX-11EM3-0125,gen_exp,ThyroidGland,33.0
GTEX-147F4,GTEX-147F4-2625,gen_exp,KidneyCortex,15.0
GTEX-V955,GTEX-V955-0125,gen_exp,AdrenalGlands,1.0
GTEX-OOBJ,GTEX-OOBJ-0325,gen_exp,Heart,13.0
GTEX-XYKS,GTEX-XYKS-1725,gen_exp,Ovary,22.0
GTEX-1CAV2,GTEX-1CAV2-0225,gen_exp,Omentum,21.0
GTEX-XLM4,GTEX-XLM4-1025,gen_exp,Omentum,21.0
GTEX-1497J,GTEX-1497J-2725,gen_exp,EsophagusMucosa,10.0
GTEX-1HBPH,GTEX-1HBPH-0825,gen_exp,SkeletalMuscle,27.0
GTEX-1F6IF,GTEX-1F6IF-0425,gen_exp,TibialArtery,34.0
GTEX-13OW7,GTEX-13OW7-1625,gen_exp,AtrialAppendage,3.0
GTEX-17EVP,GTEX-17EVP-0225,gen_exp,MammaryTissueBreast,19.0
GTEX-1HBPI,GTEX-1HBPI-2825,gen_exp,BrainCortex,5.0
GTEX-VUSG,GTEX-VUSG-1125,gen_exp,EsophagusMuscularis,11.0
GTEX-1S5VW,GTEX-1S5VW-2425,gen_exp,Omentum,21.0
GTEX-1I1GT,GTEX-1I1GT-1925,gen_exp,Colon,6.0
GTEX-13NYS,GTEX-13NYS-0225,gen_exp,AdiposeTissue,0.0
GTEX-XUYS,GTEX-XUYS-0125,gen_exp,Skin,28.0
GTEX-14PKV,GTEX-14PKV-2125,gen_exp,Colon,6.0
GTEX-ZQUD,GTEX-ZQUD-0825,gen_exp,Stomach,30.0
GTEX-1A32A,GTEX-1A32A-0525,gen_exp,SkeletalMuscle,27.0
GTEX-1JN76,GTEX-1JN76-1525,gen_exp,Vagina,38.0
GTEX-S4UY,GTEX-S4UY-0825,gen_exp,Colon,6.0
GTEX-WXYG,GTEX-WXYG-1425,gen_exp,Ovary,22.0
GTEX-ZF3C,GTEX-ZF3C-0325,gen_exp,SkeletalMuscle,27.0
GTEX-139T6,GTEX-139T6-1625,gen_exp,MammaryTissueBreast,19.0
GTEX-1JMLX,GTEX-1JMLX-1125,gen_exp,AdrenalGlands,1.0
GTEX-OXRK,GTEX-OXRK-0225,gen_exp,Skin,28.0
GTEX-1A3MV,GTEX-1A3MV-0125,gen_exp,Spleen,29.0
GTEX-15SB6,GTEX-15SB6-0425,gen_exp,Lung,18.0
GTEX-XAJ8,GTEX-XAJ8-0425,gen_exp,Colon,6.0
GTEX-16NGA,GTEX-16NGA-1725,gen_exp,Skin,28.0
GTEX-1H3VE,GTEX-1H3VE-0325,gen_exp,Skin,28.0
GTEX-13G51,GTEX-13G51-1025,gen_exp,EsophagusMuscularis,11.0
GTEX-13NYS,GTEX-13NYS-1025,gen_exp,Prostate,25.0
GTEX-XUW1,GTEX-XUW1-1925,gen_exp,Colon,6.0
GTEX-XK95,GTEX-XK95-2725,gen_exp,Testis,32.0
GTEX-1CAMQ,GTEX-1CAMQ-1225,gen_exp,Omentum,21.0
GTEX-13OW7,GTEX-13OW7-1925,gen_exp,GastroesophagealJunction,12.0
GTEX-1F52S,GTEX-1F52S-1425,gen_exp,EsophagusMucosa,10.0
GTEX-TML8,GTEX-TML8-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-1C4CL,GTEX-1C4CL-2125,gen_exp,Colon,6.0
GTEX-16BQI,GTEX-16BQI-1025,gen_exp,MammaryTissueBreast,19.0
GTEX-1IDJI,GTEX-1IDJI-0125,gen_exp,SuprapubicSkin,31.0
GTEX-XV7Q,GTEX-XV7Q-2425,gen_exp,MinorSalivaryGlands,20.0
GTEX-Y5V6,GTEX-Y5V6-0225,gen_exp,Lung,18.0
GTEX-R55G,GTEX-R55G-1225,gen_exp,Colon,6.0
GTEX-QXCU,GTEX-QXCU-0325,gen_exp,ThyroidGland,33.0
GTEX-ZV7C,GTEX-ZV7C-0325,gen_exp,Heart,13.0
GTEX-ZF29,GTEX-ZF29-1825,gen_exp,SigmoidColon,26.0
GTEX-17F96,GTEX-17F96-0525,gen_exp,ThyroidGland,33.0
GTEX-1399R,GTEX-1399R-1325,gen_exp,SuprapubicSkin,31.0
GTEX-1HT8W,GTEX-1HT8W-0625,gen_exp,SuprapubicSkin,31.0
GTEX-ZYY3,GTEX-ZYY3-0225,gen_exp,AdiposeTissue,0.0
GTEX-WXYG,GTEX-WXYG-1125,gen_exp,EsophagusMuscularis,11.0
GTEX-117YX,GTEX-117YX-1825,gen_exp,EsophagusMuscularis,11.0
GTEX-XUW1,GTEX-XUW1-1725,gen_exp,Pancreas,23.0
GTEX-139D8,GTEX-139D8-0225,gen_exp,Skin,28.0
GTEX-111YS,GTEX-111YS-0425,gen_exp,Heart,13.0
GTEX-1KWVE,GTEX-1KWVE-0225,gen_exp,Omentum,21.0
GTEX-T6MN,GTEX-T6MN-2525,gen_exp,BrainCerebellum,4.0
GTEX-11ZUS,GTEX-11ZUS-2625,gen_exp,SuprapubicSkin,31.0
GTEX-11P81,GTEX-11P81-0225,gen_exp,Lung,18.0
GTEX-1B8KZ,GTEX-1B8KZ-0925,gen_exp,Pancreas,23.0
GTEX-15D1Q,GTEX-15D1Q-0625,gen_exp,ThyroidGland,33.0
GTEX-1R7EU,GTEX-1R7EU-1825,gen_exp,SigmoidColon,26.0
GTEX-13OW8,GTEX-13OW8-1225,gen_exp,AdiposeTissue,0.0
GTEX-ZTPG,GTEX-ZTPG-0525,gen_exp,TibialNerve,35.0
GTEX-U3ZM,GTEX-U3ZM-0325,gen_exp,Aorta,2.0
GTEX-XMK1,GTEX-XMK1-2225,gen_exp,AdiposeTissue,0.0
GTEX-1NHNU,GTEX-1NHNU-1525,gen_exp,Testis,32.0
GTEX-1HCU9,GTEX-1HCU9-1925,gen_exp,SkeletalMuscle,27.0
GTEX-15FZZ,GTEX-15FZZ-0225,gen_exp,ThyroidGland,33.0
GTEX-1GF9X,GTEX-1GF9X-1525,gen_exp,Colon,6.0
GTEX-1A3MV,GTEX-1A3MV-1725,gen_exp,MinorSalivaryGlands,20.0
GTEX-1KXAM,GTEX-1KXAM-1825,gen_exp,Testis,32.0
GTEX-WFG7,GTEX-WFG7-0325,gen_exp,ThyroidGland,33.0
GTEX-XGQ4,GTEX-XGQ4-2225,gen_exp,AdiposeTissue,0.0
GTEX-14ICK,GTEX-14ICK-0525,gen_exp,TibialNerve,35.0
GTEX-W5WG,GTEX-W5WG-1425,gen_exp,ThyroidGland,33.0
GTEX-13D11,GTEX-13D11-0725,gen_exp,Ileum,14.0
