gene_id gene_desc
ENSG00000141971.12 MVB12A
ENSG00000130304.16 SLC27A1
ENSG00000130313.6 PGLS
ENSG00000130309.10 COLGALT1
ENSG00000130479.10 MAP1S
ENSG00000105640.12 RPL18A
ENSG00000007080.10 CCDC124
ENSG00000105643.9 ARRDC2
ENSG00000105647.16 PIK3R2
ENSG00000216490.3 IFI30
ENSG00000254858.9 MPV17L2
ENSG00000105649.9 RAB3A
ENSG00000130522.5 JUND
ENSG00000130520.10 LSM4
ENSG00000130517.13 PGPEP1
ENSG00000130511.15 SSBP4
ENSG00000105655.18 ISYNA1
ENSG00000105656.12 ELL
ENSG00000105701.15 FKBP8
ENSG00000105700.10 KXD1
ENSG00000221983.7 UBA52
ENSG00000006016.10 CRLF1
ENSG00000006015.17 C19orf60
ENSG00000105664.10 COMP
ENSG00000005007.12 UPF1
ENSG00000105669.13 COPE
ENSG00000105671.11 DDX49
ENSG00000051128.18 HOMER3
ENSG00000064607.16 SUGP2
ENSG00000105676.13 ARMC6
ENSG00000181035.13 SLC25A42
ENSG00000064545.14 TMEM161A
ENSG00000254901.7 BORCS8
ENSG00000064490.13 RFXANK
ENSG00000105705.15 SUGP1
ENSG00000129933.20 MAU2
ENSG00000167491.17 GATAD2A
ENSG00000186010.18 NDUFA13
ENSG00000250067.11 YJEFN3
ENSG00000105726.16 ATP13A1
ENSG00000225178.5 RPSAP58
ENSG00000169021.5 UQCRFS1
ENSG00000166289.5 PLEKHF1
ENSG00000131943.17 C19orf12
ENSG00000105176.17 URI1
ENSG00000105185.11 PDCD5
ENSG00000213965.3 NUDT19
ENSG00000130881.13 LRP3
ENSG00000153879.8 CEBPG
ENSG00000124299.13 PEPD
ENSG00000153885.14 KCTD15
ENSG00000257103.8 LSM14A
ENSG00000166398.12 KIAA0355
ENSG00000105220.14 GPI
ENSG00000126261.12 UBA2
ENSG00000089335.20 ZNF302
ENSG00000089351.14 GRAMD1A
ENSG00000105711.11 SCN1B
ENSG00000153902.13 LGI4
ENSG00000266964.5 FXYD1
ENSG00000089327.14 FXYD5
ENSG00000105698.15 USF2
ENSG00000105677.11 TMEM147
ENSG00000126254.11 RBM42
ENSG00000126267.8 COX6B1
ENSG00000272333.5 KMT2B
ENSG00000161265.14 U2AF1L4
ENSG00000205155.7 PSENEN
ENSG00000004776.12 HSPB6
ENSG00000011600.11 TYROBP
ENSG00000205138.3 SDHAF1
ENSG00000075702.16 WDR62
ENSG00000105258.8 POLR2I
ENSG00000105254.11 TBCB
ENSG00000126247.10 CAPNS1
ENSG00000161281.10 COX7A1
ENSG00000167635.11 ZNF146
ENSG00000181666.17 HKR1
ENSG00000167642.12 SPINT2
ENSG00000167641.10 PPP1R14A
ENSG00000167644.11 C19orf33
ENSG00000167645.16 YIF1B
ENSG00000099341.11 PSMD8
ENSG00000130244.12 FAM98C
ENSG00000178982.9 EIF3K
ENSG00000130402.11 ACTN4
ENSG00000104823.8 ECH1
ENSG00000104824.16 HNRNPL
ENSG00000068903.19 SIRT2
ENSG00000104825.16 NFKBIB
ENSG00000104835.14 SARS2
ENSG00000128626.11 MRPS12
ENSG00000130755.12 GMFG
ENSG00000179134.15 SAMD4B
ENSG00000006712.14 PAF1
ENSG00000063322.13 MED29
ENSG00000128016.5 ZFP36
ENSG00000090924.14 PLEKHG2
ENSG00000105193.8 RPS16
ENSG00000196235.13 SUPT5H
ENSG00000105197.10 TIMM50
ENSG00000176396.10 EID2
ENSG00000105204.13 DYRK1B
ENSG00000105202.8 FBL
ENSG00000013275.7 PSMC4
ENSG00000130758.7 MAP3K10
ENSG00000105221.16 AKT2
ENSG00000160392.13 C19orf47
ENSG00000105223.19 PLD3
ENSG00000197019.4 SERTAD1
ENSG00000167565.12 SERTAD3
ENSG00000090013.9 BLVRB
ENSG00000160410.14 SHKBP1
ENSG00000090006.17 LTBP4
ENSG00000105245.9 NUMBL
ENSG00000123815.11 COQ8B
ENSG00000086544.2 ITPKC
ENSG00000077312.8 SNRPA
ENSG00000167578.17 RAB4B
ENSG00000269858.5 EGLN2
ENSG00000167601.11 AXL
ENSG00000105323.16 HNRNPUL1
ENSG00000105329.9 TGFB1
ENSG00000142039.3 CCDC97
ENSG00000077348.8 EXOSC5
ENSG00000248098.11 BCKDHA
ENSG00000105341.18 ATP5SL
ENSG00000267107.6 PCAT19
ENSG00000105372.6 RPS19
ENSG00000076928.17 ARHGEF1
ENSG00000105404.10 RABAC1
ENSG00000105409.16 ATP1A3
ENSG00000160570.13 DEDD2
ENSG00000105723.11 GSK3A
ENSG00000105722.9 ERF
ENSG00000079432.7 CIC
ENSG00000105429.12 MEGF8
ENSG00000079435.9 LIPE
ENSG00000105755.7 ETHE1
ENSG00000073050.11 XRCC1
ENSG00000167378.8 IRGQ
ENSG00000131116.11 ZNF428
ENSG00000105767.2 CADM4
ENSG00000011422.11 PLAUR
ENSG00000176222.8 ZNF404
ENSG00000073008.14 PVR
ENSG00000279095.1 AC092066.1
ENSG00000186567.12 CEACAM19
ENSG00000069399.14 BCL3
ENSG00000187244.10 BCAM
ENSG00000130202.9 NECTIN2
ENSG00000130204.12 TOMM40
ENSG00000130203.9 APOE
ENSG00000104853.15 CLPTM1
ENSG00000104856.13 RELB
ENSG00000104859.14 CLASRP
ENSG00000104866.10 PPP1R37
ENSG00000007255.10 TRAPPC6A
ENSG00000007047.14 MARK4
ENSG00000104879.4 CKM
ENSG00000104881.15 PPP1R13L
ENSG00000012061.15 ERCC1
ENSG00000125740.13 FOSB
ENSG00000125744.11 RTN2
ENSG00000125753.13 VASP
ENSG00000125741.4 OPA3
ENSG00000177464.4 GPR4
ENSG00000125746.16 EML2
ENSG00000125743.10 SNRPD2
ENSG00000177045.7 SIX5
ENSG00000104936.17 DMPK
ENSG00000185800.11 DMWD
ENSG00000125755.18 SYMPK
ENSG00000170604.4 IRF2BP1
ENSG00000176182.5 MYPOP
ENSG00000124440.15 HIF3A
ENSG00000269124.1 AC007193.10
ENSG00000011485.14 PPP5C
ENSG00000169515.5 CCDC8
ENSG00000160014.16 CALM3
ENSG00000160013.8 PTGIR
ENSG00000105287.12 PRKD2
ENSG00000090372.14 STRN4
ENSG00000181027.10 FKRP
ENSG00000105281.12 SLC1A5
ENSG00000042753.11 AP2S1
ENSG00000160007.18 ARHGAP35
ENSG00000130748.6 TMEM160
ENSG00000142230.11 SAE1
ENSG00000105321.12 CCDC9
ENSG00000257704.3 INAFM1
ENSG00000134815.18 DHX34
ENSG00000105402.7 NAPA
ENSG00000024422.11 EHD2
ENSG00000105373.18 GLTSCR2
ENSG00000178980.14 SELENOW
ENSG00000105499.13 PLA2G4C
ENSG00000142227.10 EMP3
ENSG00000161558.10 TMEM143
ENSG00000105438.8 KDELR1
ENSG00000105447.12 GRWD1
ENSG00000105443.13 CYTH2
ENSG00000063177.12 RPL18
ENSG00000105516.10 DBP
ENSG00000105538.9 RASIP1
ENSG00000105552.14 BCAT2
ENSG00000105559.11 PLEKHA4
ENSG00000087074.7 PPP1R15A
ENSG00000104805.15 NUCB1
ENSG00000087088.19 BAX
ENSG00000087086.14 FTL
ENSG00000104812.14 GYS1
ENSG00000183207.13 RUVBL2
ENSG00000104852.14 SNRNP70
ENSG00000104863.11 LIN7B
ENSG00000130528.11 HRC
ENSG00000130529.15 TRPM4
ENSG00000074219.13 TEAD2
ENSG00000104872.10 PIH1D1
ENSG00000161618.9 ALDH16A1
ENSG00000142541.16 RPL13A
ENSG00000142534.6 RPS11
ENSG00000104870.12 FCGRT
ENSG00000142552.7 RCN3
ENSG00000142546.13 NOSIP
ENSG00000126464.13 PRR12
ENSG00000126458.3 RRAS
ENSG00000126461.14 SCAF1
ENSG00000126456.15 IRF3
ENSG00000126457.21 PRMT1
ENSG00000196961.12 AP2A1
ENSG00000010361.13 FUZ
ENSG00000104973.16 MED25
ENSG00000104960.15 PTOV1
ENSG00000269352.1 PTOV1-AS2
ENSG00000039650.11 PNKP
ENSG00000204673.10 AKT1S1
ENSG00000104946.12 TBC1D17
ENSG00000213024.11 NUP62
ENSG00000169136.10 ATF5
ENSG00000105357.15 MYH14
ENSG00000131408.13 NR1H2
ENSG00000161671.16 EMC10
ENSG00000161677.11 JOSD2
ENSG00000105472.12 CLEC11A
ENSG00000105379.9 ETFB
ENSG00000105568.17 PPP2R1A
ENSG00000167766.18 ZNF83
ENSG00000170949.17 ZNF160
ENSG00000130844.16 ZNF331
ENSG00000179820.15 MYADM
ENSG00000170906.15 NDUFA3
ENSG00000105619.13 TFPT
ENSG00000105618.13 PRPF31
ENSG00000088038.17 CNOT3
ENSG00000105617.3 LENG1
ENSG00000125505.16 MBOAT7
ENSG00000170892.10 TSEN34
ENSG00000170889.13 RPS9
ENSG00000167615.16 LENG8
ENSG00000167617.2 CDC42EP5
ENSG00000125503.12 PPP1R12C
ENSG00000105048.16 TNNT1
ENSG00000129991.12 TNNI3
ENSG00000167646.13 DNAAF3
ENSG00000105063.18 PPP6R1
ENSG00000133265.10 HSPBP1
ENSG00000108107.14 RPL28
ENSG00000108106.13 UBE2S
ENSG00000063241.7 ISOC2
ENSG00000179954.15 SSC5D
ENSG00000218891.4 ZNF579
ENSG00000171443.6 ZNF524
ENSG00000261221.3 ZNF865
ENSG00000179922.5 ZNF784
ENSG00000213015.8 ZNF580
ENSG00000171425.9 ZNF581
ENSG00000173581.7 CCDC106
ENSG00000063244.12 U2AF2
ENSG00000267523.1 CTD-2537I9.12
ENSG00000063245.14 EPN1
ENSG00000142409.5 ZNF787
ENSG00000167685.14 ZNF444
ENSG00000240225.10 ZNF542P
ENSG00000268205.1 CTC-444N24.11
ENSG00000121417.13 ZNF211
ENSG00000121413.12 ZSCAN18
ENSG00000171606.17 ZNF274
ENSG00000142396.10 ERVK3-1
ENSG00000083845.8 RPS5
ENSG00000130726.11 TRIM28
ENSG00000130724.8 CHMP2A
ENSG00000130725.7 UBE2M
ENSG00000099326.8 MZF1
ENSG00000213753.10 CENPBD1P1
ENSG00000225377.5 NRSN2-AS1
ENSG00000177732.8 SOX12
ENSG00000125841.12 NRSN2
ENSG00000125826.20 RBCK1
ENSG00000125875.13 TBC1D20
ENSG00000101266.17 CSNK2A1
ENSG00000125878.6 TCF15
ENSG00000271303.1 SRXN1
ENSG00000125818.17 PSMF1
ENSG00000088832.16 FKBP1A
ENSG00000088833.17 NSFL1C
ENSG00000198053.11 SIRPA
ENSG00000125834.12 STK35
ENSG00000125835.18 SNRPB
ENSG00000101361.16 NOP56
ENSG00000101365.20 IDH3B
ENSG00000132635.16 PCED1A
ENSG00000215305.9 VPS16
ENSG00000132670.20 PTPRA
ENSG00000125901.5 MRPS26
ENSG00000215251.3 FASTKD5
ENSG00000088899.14 LZTS3
ENSG00000198171.12 DDRGK1
ENSG00000125877.12 ITPA
ENSG00000088854.12 C20orf194
ENSG00000088812.17 ATRN
ENSG00000149451.17 ADAM33
ENSG00000132622.10 HSPA12B
ENSG00000101220.17 C20orf27
ENSG00000125817.7 CENPB
ENSG00000101224.17 CDC25B
ENSG00000088888.17 MAVS
ENSG00000171867.16 PRNP
ENSG00000089063.14 TMEM230
ENSG00000132646.10 PCNA
ENSG00000101290.13 CDS2
ENSG00000125772.12 GPCPD1
ENSG00000088766.11 CRLS1
ENSG00000125827.8 TMX4
ENSG00000101333.16 PLCB4
ENSG00000125863.18 MKKS
ENSG00000101384.11 JAG1
ENSG00000132640.14 BTBD3
ENSG00000089048.14 ESF1
ENSG00000125870.10 SNRPB2
ENSG00000125868.15 DSTN
ENSG00000125844.15 RRBP1
ENSG00000089006.16 SNX5
ENSG00000125871.13 MGME1
ENSG00000232388.4 LINC00493
ENSG00000132669.12 RIN2
ENSG00000173418.11 NAA20
ENSG00000101343.14 CRNKL1
ENSG00000088930.7 XRN2
ENSG00000178726.6 THBD
ENSG00000125810.9 CD93
ENSG00000132661.3 NXT1
ENSG00000125812.15 GZF1
ENSG00000101439.8 CST3
ENSG00000101463.5 SYNDIG1
ENSG00000101474.11 APMAP
ENSG00000154930.14 ACSS1
ENSG00000197586.12 ENTPD6
ENSG00000100994.11 PYGB
ENSG00000276952.1 RP5-965G21.6
ENSG00000100997.18 ABHD12
ENSG00000282826.1 FRG1CP
ENSG00000149531.15 FRG1BP
ENSG00000101294.16 HM13
ENSG00000125968.8 ID1
ENSG00000131055.4 COX4I2
ENSG00000171552.12 BCL2L1
ENSG00000179772.7 FOXS1
ENSG00000088356.5 PDRG1
ENSG00000101331.15 CCM2L
ENSG00000101337.15 TM9SF4
ENSG00000101346.13 POFUT1
ENSG00000101350.7 KIF3B
ENSG00000171456.16 ASXL1
ENSG00000149600.11 COMMD7
ENSG00000101367.8 MAPRE1
ENSG00000101391.20 CDK5RAP1
ENSG00000101400.5 SNTA1
ENSG00000125967.16 NECAB3
ENSG00000101421.3 CHMP4B
ENSG00000125970.11 RALY
ENSG00000125977.6 EIF2S2
ENSG00000101440.9 ASIP
ENSG00000101444.12 AHCY
ENSG00000078747.14 ITCH
ENSG00000125971.16 DYNLRB1
ENSG00000101460.12 MAP1LC3A
ENSG00000101464.10 PIGU
ENSG00000078804.12 TP53INP2
ENSG00000131067.16 GGT7
ENSG00000131069.19 ACSS2
ENSG00000100983.9 GSS
ENSG00000078814.15 MYH7B
ENSG00000100991.11 TRPC4AP
ENSG00000088298.12 EDEM2
ENSG00000101000.5 PROCR
ENSG00000126005.16 MMP24-AS1
ENSG00000242372.6 EIF6
ENSG00000101019.21 UQCC1
ENSG00000125991.19 ERGIC3
ENSG00000214078.12 CPNE1
ENSG00000244462.7 RBM12
ENSG00000244005.12 NFS1
ENSG00000125995.15 ROMO1
ENSG00000131051.22 RBM39
ENSG00000171222.10 SCAND1
ENSG00000260032.1 NORAD
ENSG00000131043.11 AAR2
ENSG00000080845.17 DLGAP4
ENSG00000101335.9 MYL9
ENSG00000101084.17 C20orf24
ENSG00000101079.20 NDRG3
ENSG00000149639.14 SOGA1
ENSG00000101347.8 SAMHD1
ENSG00000118705.16 RPN2
ENSG00000101363.12 MANBAL
ENSG00000166619.12 BLCAP
ENSG00000132792.18 CTNNBL1
ENSG00000132821.11 VSTM2L
ENSG00000101413.11 RPRD1B
ENSG00000198959.11 TGM2
ENSG00000196756.11 SNHG17
ENSG00000170471.14 RALGAPB
ENSG00000101452.14 DHX35
ENSG00000204103.3 MAFB
ENSG00000198900.5 TOP1
ENSG00000124181.14 PLCG1
ENSG00000132793.11 LPIN3
ENSG00000124193.14 SRSF6
ENSG00000149596.6 JPH2
ENSG00000132823.10 OSER1
ENSG00000197296.5 FITM2
ENSG00000132824.13 SERINC3
ENSG00000168734.13 PKIG
ENSG00000196839.12 ADA
ENSG00000064205.10 WISP2
ENSG00000166913.12 YWHAB
ENSG00000025772.7 TOMM34
ENSG00000124145.6 SDC4
ENSG00000204070.9 SYS1
ENSG00000244274.7 DBNDD2
ENSG00000124155.17 PIGT
ENSG00000101457.12 DNTTIP1
ENSG00000124104.18 SNX21
ENSG00000101473.16 ACOT8
ENSG00000064601.16 CTSA
ENSG00000100979.14 PLTP
ENSG00000100982.11 PCIF1
ENSG00000124160.11 NCOA5
ENSG00000101017.13 CD40
ENSG00000062598.17 ELMO2
ENSG00000101040.19 ZMYND8
ENSG00000124151.18 NCOA3
ENSG00000196562.14 SULF2
ENSG00000124126.13 PREX1
ENSG00000124198.8 ARFGEF2
ENSG00000124207.16 CSE1L
ENSG00000124214.19 STAU1
ENSG00000124228.14 DDX27
ENSG00000124201.14 ZNFX1
ENSG00000177410.12 ZFAS1
ENSG00000124212.5 PTGIS
ENSG00000158470.5 B4GALT5
ENSG00000124226.10 RNF114
ENSG00000124216.3 SNAI1
ENSG00000244687.11 UBE2V1
ENSG00000240849.10 TMEM189
ENSG00000172216.5 CEBPB
ENSG00000196396.9 PTPN1
ENSG00000042062.11 FAM65C
ENSG00000101126.15 ADNP
ENSG00000000419.12 DPM1
ENSG00000054793.13 ATP9A
ENSG00000101132.9 PFDN4
ENSG00000124098.9 FAM210B
ENSG00000022277.12 RTFDC1
ENSG00000101146.12 RAE1
ENSG00000132819.16 RBM38
ENSG00000124225.15 PMEPA1
ENSG00000124164.15 VAPB
ENSG00000124222.22 STX16
ENSG00000215440.11 NPEPL1
ENSG00000087460.24 GNAS
ENSG00000101158.13 NELFCD
ENSG00000101160.13 CTSZ
ENSG00000124172.9 ATP5E
ENSG00000101166.15 PRELID3B
ENSG00000149657.19 LSM14B
ENSG00000101182.14 PSMA7
ENSG00000101181.17 MTG2
ENSG00000130703.15 OSBPL2
ENSG00000130706.12 ADRM1
ENSG00000226332.2 RP11-157P1.4
ENSG00000130702.15 LAMA5
ENSG00000171858.17 RPS21
ENSG00000149679.11 CABLES2
ENSG00000174403.15 C20orf166-AS1
ENSG00000174407.13 MIR1-1HG
ENSG00000226094.1 RPL7P3
ENSG00000101187.15 SLCO4A1
ENSG00000101189.6 MRGBP
ENSG00000060491.16 OGFR
ENSG00000101193.7 GID8
ENSG00000149658.17 YTHDF1
ENSG00000101199.12 ARFGAP1
ENSG00000101210.10 EEF1A2
ENSG00000125534.9 PPDPF
ENSG00000232442.1 CTD-3184A7.4
ENSG00000197457.9 STMN3
ENSG00000258366.7 RTEL1
ENSG00000243509.4 TNFRSF6B
ENSG00000101246.19 ARFRP1
ENSG00000197114.11 ZGPAT
ENSG00000125520.13 SLC2A4RG
ENSG00000101150.17 TPD52L2
ENSG00000101152.10 DNAJC5
ENSG00000198276.15 UCKL1
ENSG00000196700.8 ZNF512B
ENSG00000101161.7 PRPF6
ENSG00000203883.6 SOX18
ENSG00000171703.16 TCEA2
ENSG00000203880.11 PCMTD2
ENSG00000280071.3 CH507-9B2.3
ENSG00000275993.2 CH507-42P11.8
ENSG00000155304.5 HSPA13
ENSG00000155313.15 USP25
ENSG00000154640.14 BTG3
ENSG00000198618.5 PPIAP22
ENSG00000154719.13 MRPL39
ENSG00000154721.14 JAM2
ENSG00000154723.12 ATP5J
ENSG00000142192.20 APP
ENSG00000166265.11 CYYR1
ENSG00000154734.14 ADAMTS1
ENSG00000156253.6 RWDD2B
ENSG00000156256.14 USP16
ENSG00000156261.12 CCT8
ENSG00000142168.14 SOD1
ENSG00000156304.14 SCAF4
ENSG00000142207.6 URB1
ENSG00000256073.3 URB1-AS1
ENSG00000166979.12 EVA1C
ENSG00000159079.18 C21orf59
ENSG00000159086.14 PAXBP1
ENSG00000142166.12 IFNAR1
ENSG00000159128.14 IFNGR2
ENSG00000142188.16 TMEM50B
ENSG00000159131.16 GART
ENSG00000159140.19 SON
ENSG00000241837.6 ATP5O
ENSG00000243927.5 MRPS6
ENSG00000159200.17 RCAN1
ENSG00000159212.12 CLIC6
ENSG00000159228.12 CBR1
ENSG00000159256.12 MORC3
ENSG00000182670.13 TTC3
ENSG00000157538.13 DSCR3
ENSG00000157540.19 DYRK1A
ENSG00000157557.11 ETS2
ENSG00000183527.11 PSMG1
ENSG00000205581.10 HMGN1
ENSG00000185437.13 SH3BGR
ENSG00000157601.13 MX1
ENSG00000160194.17 NDUFV3
ENSG00000160209.18 PDXK
ENSG00000160213.6 CSTB
ENSG00000160214.12 RRP1
ENSG00000160216.18 AGPAT3
ENSG00000160221.16 C21orf33
ENSG00000141959.16 PFKL
ENSG00000160226.15 C21orf2
ENSG00000184787.18 UBE2G2
ENSG00000184900.15 SUMO3
ENSG00000183255.11 PTTG1IP
ENSG00000160255.17 ITGB2
ENSG00000160256.12 FAM207A
ENSG00000276529.1 AP001505.10
ENSG00000186866.16 POFUT2
ENSG00000182871.14 COL18A1
ENSG00000142156.14 COL6A1
ENSG00000142173.14 COL6A2
ENSG00000160285.14 LSS
ENSG00000160294.10 MCM3AP
ENSG00000182362.13 YBEY
ENSG00000160299.16 PCNT
ENSG00000160305.17 DIP2A
ENSG00000160310.17 PRMT2
ENSG00000069998.12 HDHD5
ENSG00000093072.15 CECR1
ENSG00000131100.12 ATP6V1E1
ENSG00000099968.17 BCL2L13
ENSG00000015475.18 BID
ENSG00000243156.7 MICAL3
ENSG00000183628.12 DGCR6
ENSG00000100033.16 PRODH
ENSG00000070413.19 DGCR2
ENSG00000100075.9 SLC25A1
ENSG00000100084.14 HIRA
ENSG00000185608.8 MRPL40
ENSG00000242259.8 C22orf39
ENSG00000070010.18 UFD1L
ENSG00000184113.9 CLDN5
ENSG00000184702.17 SEPT5
ENSG00000184470.20 TXNRD2
ENSG00000093010.13 COMT
ENSG00000099889.13 ARVCF
ENSG00000183597.15 TANGO2
ENSG00000128191.15 DGCR8
ENSG00000099899.14 TRMT2A
ENSG00000099901.16 RANBP1
ENSG00000099904.15 ZDHHC8
ENSG00000128185.9 DGCR6L
ENSG00000244486.8 SCARF2
ENSG00000099917.17 MED15
ENSG00000241973.10 PI4KA
ENSG00000099940.11 SNAP29
ENSG00000099942.12 CRKL
ENSG00000099949.18 LZTR1
ENSG00000184436.11 THAP7
ENSG00000185651.14 UBE2L3
ENSG00000161179.13 YDJC
ENSG00000128228.4 SDF2L1
ENSG00000100023.18 PPIL2
ENSG00000100030.14 MAPK1
ENSG00000100034.13 PPM1F
ENSG00000272779.1 LL22NC03-80A10.6
ENSG00000211675.2 IGLC1
ENSG00000211677.2 IGLC2
ENSG00000186716.20 BCR
ENSG00000234353.2 AP000347.4
ENSG00000250479.8 CHCHD10
ENSG00000099956.18 SMARCB1
ENSG00000133460.19 SLC2A11
ENSG00000099977.13 DDT
ENSG00000099991.17 CABIN1
ENSG00000099994.10 SUSD2
ENSG00000099998.17 GGT5
ENSG00000100014.19 SPECC1L
ENSG00000138867.16 GUCD1
ENSG00000100028.11 SNRPD3
ENSG00000133454.15 MYO18B
ENSG00000100109.16 TFIP11
ENSG00000128294.15 TPST2
ENSG00000180957.17 PITPNB
ENSG00000100209.9 HSCB
ENSG00000100219.16 XBP1
ENSG00000183762.12 KREMEN1
ENSG00000100263.13 RHBDD3
ENSG00000182944.17 EWSR1
ENSG00000185340.15 GAS2L1
ENSG00000100280.16 AP1B1
ENSG00000100296.13 THOC5
ENSG00000184117.11 NIPSNAP1
ENSG00000186575.17 NF2
ENSG00000100319.12 ZMAT5
ENSG00000184076.13 UQCR10
ENSG00000100325.14 ASCC2
ENSG00000128342.4 LIF
ENSG00000239282.7 GATSL3
ENSG00000099995.18 SF3A1
ENSG00000242114.5 MTFP1
ENSG00000100029.17 PES1
ENSG00000185339.8 TCN2
ENSG00000133422.12 MORC2
ENSG00000253352.8 TUG1
ENSG00000183963.18 SMTN
ENSG00000198832.10 SELENOM
ENSG00000185133.13 INPP5J
ENSG00000138942.15 RNF185
ENSG00000182541.17 LIMK2
ENSG00000100100.12 PIK3IP1
ENSG00000185721.12 DRG1
ENSG00000184708.17 EIF4ENIF1
ENSG00000241878.11 PISD
ENSG00000128245.14 YWHAH
ENSG00000100170.9 SLC5A1
ENSG00000100220.11 RTCB
ENSG00000100225.17 FBXO7
ENSG00000100234.11 TIMP3
ENSG00000133424.20 LARGE1
ENSG00000100284.20 TOM1
ENSG00000100292.16 HMOX1
ENSG00000198125.12 MB
ENSG00000100320.22 RBFOX2
ENSG00000128284.19 APOL3
ENSG00000128335.13 APOL2
ENSG00000100342.20 APOL1
ENSG00000100345.20 MYH9
ENSG00000100348.9 TXN2
ENSG00000100353.17 EIF3D
ENSG00000100360.14 IFT27
ENSG00000100365.14 NCF4
ENSG00000128311.13 TST
ENSG00000128309.16 MPST
ENSG00000100379.17 KCTD17
ENSG00000100060.17 MFNG
ENSG00000100065.14 CARD10
ENSG00000128283.6 CDC42EP1
ENSG00000100083.18 GGA1
ENSG00000100097.11 LGALS1
ENSG00000273899.4 NOL12
ENSG00000100106.19 TRIOBP
ENSG00000189060.5 H1F0
ENSG00000100116.16 GCAT
ENSG00000100129.17 EIF3L
ENSG00000100151.15 PICK1
ENSG00000185022.11 MAFF
ENSG00000198792.12 TMEM184B
ENSG00000213923.11 CSNK1E
ENSG00000168135.4 KCNJ4
ENSG00000100196.10 KDELR3
ENSG00000100201.20 DDX17
ENSG00000100211.10 CBY1
ENSG00000100216.5 TOMM22
ENSG00000100221.10 JOSD1
ENSG00000100226.15 GTPBP1
ENSG00000100242.15 SUN2
ENSG00000221890.3 NPTXR
ENSG00000183741.11 CBX6
ENSG00000244509.3 APOBEC3C
ENSG00000100307.12 CBX7
ENSG00000100311.16 PDGFB
ENSG00000100316.15 RPL3
ENSG00000100321.14 SYNGR1
ENSG00000100324.13 TAB1
ENSG00000128272.14 ATF4
ENSG00000187051.8 RPS19BP1
ENSG00000226085.3 UQCRFS1P1
ENSG00000239900.12 ADSL
ENSG00000100359.20 SGSM3
ENSG00000196588.14 MKL1
ENSG00000100380.13 ST13
ENSG00000100387.8 RBX1
ENSG00000100393.12 EP300
ENSG00000100395.14 L3MBTL2
ENSG00000100399.15 CHADL
ENSG00000100401.19 RANGAP1
ENSG00000100403.11 ZC3H7B
ENSG00000167074.14 TEF
ENSG00000183864.4 TOB2
ENSG00000100410.7 PHF5A
ENSG00000100412.15 ACO2
ENSG00000100413.16 POLR3H
ENSG00000172346.14 CSDC2
ENSG00000100417.11 PMM1
ENSG00000100418.7 DESI1
ENSG00000196419.12 XRCC6
ENSG00000100138.13 SNU13
ENSG00000198911.11 SREBF2
ENSG00000198951.11 NAGA
ENSG00000183172.8 SMDT1
ENSG00000184983.9 NDUFA6
ENSG00000189306.10 RRP7A
ENSG00000100227.17 POLDIP3
ENSG00000100243.20 CYB5R3
ENSG00000128274.15 A4GALT
ENSG00000242247.10 ARFGAP3
ENSG00000100266.18 PACSIN2
ENSG00000100294.12 MCAT
ENSG00000100300.17 TSPO
ENSG00000100304.12 TTLL12
ENSG00000100347.14 SAMM50
ENSG00000188677.14 PARVB
ENSG00000188636.3 LDOC1L
ENSG00000100376.11 FAM118A
ENSG00000077942.18 FBLN1
ENSG00000130638.16 ATXN10
ENSG00000241990.5 PRR34-AS1
ENSG00000186951.16 PPARA
ENSG00000075234.16 TTC38
ENSG00000100416.12 TRMU
ENSG00000075240.16 GRAMD4
ENSG00000100422.13 CERK
ENSG00000260708.1 CTA-29F11.1
ENSG00000054611.13 TBC1D22A
ENSG00000100425.18 BRD1
ENSG00000184164.14 CRELD2
ENSG00000198355.4 PIM3
ENSG00000170638.9 TRABD
ENSG00000073169.13 SELENOO
ENSG00000128159.11 TUBGCP6
ENSG00000185386.14 MAPK11
ENSG00000196576.14 PLXNB2
ENSG00000100239.15 PPP6R2
ENSG00000100241.20 SBF1
ENSG00000100258.17 LMF2
ENSG00000025770.18 NCAPH2
ENSG00000272821.1 CTA-384D8.36
ENSG00000130489.14 SCO2
ENSG00000025708.13 TYMP
ENSG00000177989.13 ODF3B
ENSG00000205560.12 CPT1B
ENSG00000100288.19 CHKB
ENSG00000100299.17 ARSA
ENSG00000251322.7 SHANK3
ENSG00000178605.13 GTPBP6
ENSG00000167393.17 PPP2R3B
ENSG00000185291.11 IL3RA
ENSG00000169100.13 SLC25A6
ENSG00000169093.15 ASMTL
ENSG00000197976.11 AKAP17A
ENSG00000169084.13 DHRSX
ENSG00000214717.11 ZBED1
ENSG00000002586.18 CD99
ENSG00000101825.7 MXRA5
ENSG00000130021.13 PUDP
ENSG00000006757.11 PNPLA4
ENSG00000047644.18 WWC3
ENSG00000073464.11 CLCN4
ENSG00000004961.14 HCCS
ENSG00000205542.10 TMSB4X
ENSG00000197582.5 GPX1P1
ENSG00000123595.7 RAB9A
ENSG00000165192.13 ASB11
ENSG00000165197.4 VEGFD
ENSG00000130234.10 ACE2
ENSG00000169249.12 ZRSR2
ENSG00000182287.13 AP1S2
ENSG00000169895.5 SYAP1
ENSG00000102054.17 RBBP7
ENSG00000047634.14 SCML1
ENSG00000131831.17 RAI2
ENSG00000044446.11 PHKA2
